Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings,English Lyrics
Treat You Better,29753.469387755104,[109.95678191],0.10792116,-70.23805,0.1060881211703815,27.594278,0.9213017167532244,0.007859216,1.1762723,22.219054661140124,0.0,50.0,0.4596119,22.219054661140124,0.0393627755828699,"['Lyrics', ""I won't lie to you"", ""I know he's just not right for you"", ""And you can tell me if I'm off"", 'But I see it on your face', ""When you say that he's the one that you want"", ""And you're spending all your time"", 'In this wrong situation', 'And anytime you want it to stop', 'I know I can treat you better than he can', 'And any girl like you deserves a gentleman', 'Tell me why are we wasting time', 'On all your wasted crying', 'When you should be with me instead', 'I know I can treat you better', 'Better than he can', ""I'll stop time for you"", ""The second you say you'd like me too"", ""I just wanna give you the loving that you're missing"", 'Baby just to wake up with you', ""We'll be everything I need and this could be so different"", 'Tell me what you want to do', ""'Cause I know I can treat you better than he can"", 'And any girl like you deserves a gentleman', 'Tell me why are we wasting time', 'On all your wasted crying', 'When you should be with me instead', 'I know I can treat you better', 'Better than he can', 'Better than he can', ""Give me a sign, take my hand, we'll be fine"", ""Promise I won't let you down"", ""Just know that you don't have to do this alone"", ""Promise I'll never let you down"", ""'Cause I know I can treat you better than he can"", 'And any girl like you deserves a gentleman', 'Tell me why are we wasting time', 'On all your wasted crying', 'When you should be with me instead', 'I know I can treat you better', 'Better than he can', 'Better than he can', 'Better than he can']"
Mercy,221200.0,[96.98275862],0.2046172,-64.52044,0.0867584904036692,23.778257,0.8982238621783084,0.0004956061,1.0401897,22.09250810843714,0.0,50.0,0.40634206,22.09250810843714,0.0450872136829415,"['Lyrics', ""You've got a hold on me"", ""Don't even know your power"", 'I stand a hundred feet', ""But I fall when I'm around you"", 'Show me an open door', 'Then you go and slam it on me', ""I can't take anymore"", ""I'm saying baby"", 'Please have mercy on me', 'Take it easy on my heart', ""Even though you don't mean to hurt me"", 'You keep tearing me apart', 'Would you please have mercy, mercy on my heart?', 'Would you please have mercy, mercy on my heart?', ""I'd drive through the night"", 'Just to be near you baby', 'Heart open and testified', ""Tell me that I'm not crazy"", ""I'm not asking for a lot"", ""Just that you're honest with me"", 'My pride is all I got', ""I'm saying baby"", 'Please have mercy on me', 'Take it easy on my heart', ""Even though you don't mean to hurt me"", 'You keep tearing me apart', 'Would you please have mercy on me?', ""I'm a puppet on your string"", 'And even though you got good intentions', 'I need you to set me free', 'Would you please have mercy, mercy on my heart?', 'Would you please have mercy, mercy on my heart?', 'Consuming all the air inside my lungs', 'Ripping all the skin from off my bones', ""I'm prepared to sacrifice my life"", 'I would gladly do it twice', 'Consuming all the air inside my lungs', 'Ripping all the skin from off my bones', ""I'm prepared to sacrifice my life"", 'I would gladly do it twice', 'Oh please have mercy on me', 'Take it easy on my heart', ""Even though you don't mean to hurt me"", 'You keep tearing me apart', 'Would you please have mercy on me?', ""I'm a puppet on your string"", 'And even though you got good intentions', 'I need you to set me free', ""I'm begging you for mercy, mercy"", 'Begging you, begging you, please, baby', ""I'm begging you for mercy, mercy"", ""Ooh, I'm begging you, I'm begging you, yeah""]"
In My Blood,210533.3333333333,[140.625],0.23353948,-66.92967,0.2756653712479465,24.248783,0.9060794204435808,0.0002462033,1.1143458,21.28045151384368,0.0,50.0,0.47024614,21.28045151384368,0.0393298765041165,"['Lyrics', ""Help me, it's like the walls are caving in"", 'Sometimes I feel like giving up', ""But I just can't"", ""It isn't in my blood"", 'Laying on the bathroom floor, feeling nothing', ""I'm overwhelmed and insecure, give me something"", 'I could take to ease my mind slowly', ""Just have a drink and you'll feel better"", ""Just take her home and you'll feel better"", 'Keep telling me that it gets better', 'Does it ever?', ""Help me, it's like the walls are caving in"", 'Sometimes I feel like giving up', 'No medicine is strong enough', 'Someone help me', ""I'm crawling in my skin"", 'Sometimes I feel like giving up', ""But I just can't"", ""It isn't in my blood"", ""It isn't in my blood"", 'Looking through my phone again, feeling anxious', 'Afraid to be alone again, I hate this', ""I'm trying to find a way to chill, can't breathe, oh"", 'Is there somebody who could help me?', ""It's like the walls are caving in"", 'Sometimes I feel like giving up', 'No medicine is strong enough', 'Someone help me', ""I'm crawling in my skin"", 'Sometimes I feel like giving up', ""But I just can't"", ""It isn't in my blood"", ""It isn't in my blood"", 'I need somebody now', 'I need somebody now', 'Someone to help me out', 'I need somebody now', ""Help me, it's like the walls are caving in"", 'Sometimes I feel like giving up', ""But I just can't"", ""It isn't in my blood"", ""It isn't in my blood"", ""It isn't in my blood"", 'I need somebody now', ""It isn't in my blood"", 'I need somebody now', ""It isn't in my blood""]"
Lost in Japan,29753.469387755104,[105.46875],0.07069732,-75.23552,0.2486247135305521,22.92828,0.9349525519045138,0.0086140735,0.6750116,23.501618344575427,0.0,50.0,0.3605059,23.501618344575427,0.044382865086333,"['Lyrics', ""All it'd take is one flight"", ""We'd be in the same time zone"", 'Looking through your timeline', 'Seeing all the rainbows, I', 'I got an idea', 'And I know that it sounds crazy', 'I just wanna see ya', 'Oh, I gotta ask', 'Do you got plans tonight?', ""I'm a couple hundred miles from Japan, and I"", 'I was thinking I could fly to your hotel tonight', ""'Cause I-I-I can't get you off my mind"", ""Can't get you off my mind"", ""Can't get you off my mind (oh)"", 'I could feel the tension', 'We could cut it with a knife', ""I know it's more than just a friendship"", ""I can hear you thinking 'bout it, yeah"", 'Do I gotta convince you?', ""That you shouldn't fall asleep?"", ""It'll only be a couple hours"", ""And I'm about to leave"", 'Do you got plans tonight?', ""I'm a couple hundred miles from Japan, and I"", 'I was thinking I could fly to your hotel tonight', ""'Cause I-I-I can't get you off my mind"", ""Can't get you off my mind"", ""Can't get you off my mind"", 'Do you got plans tonight?', 'I was hoping I could get lost in your paradise', ""The only thing I'm thinking 'bout is you and I"", ""'Cause I-I-I can't get you off my mind"", ""Can't get you off my mind"", ""I can't seem to get you off my mind"", ""Let's get lost tonight"", ""Let's get lost tonight"", 'Baby, you and', ""I can't seem to get you off my mind"", ""Let's get lost tonight"", ""Let's get lost tonight"", 'Baby, you and', ""I can't seem to get you off my mind"", 'Do you got plans tonight?', ""I'm a couple hundred miles from Japan, and I"", 'I was thinking I could fly to your hotel tonight', ""'Cause I-I-I can't get you off my mind"", ""I can't get you off my mind"", 'Do you got plans tonight, baby?', 'I was hoping I could get lost in your paradise', ""The only thing I'm thinking 'bout is you and I"", ""And I-I-I can't get you off my mind"", ""Can't get you off my mind"", ""I can't seem to get you off my mind, yeah"", ""Let's get lost tonight"", ""Let's get lost tonight"", 'Baby, you and', ""I can't seem to get you off my mind"", ""Let's get lost tonight"", ""Let's get lost tonight"", 'Baby, you and', ""I can't seem to get you off my mind""]"
Youth,267888.6167800454,[112.34714674],0.26248223,-68.13089,0.8197662379460972,23.173906,0.9224988951407772,0.0007396156,1.0309302,23.66435093755872,0.0,50.0,0.4226211,23.66435093755872,0.026573978016382,"['Lyrics', 'Here I am, stuck on this couch', 'Scrolling through my notes', 'Heart was broken, still not growing, nah', 'Waking up to headlines', 'Filled with devastation again', 'My heart is broken', 'But I keep going', ""Pain, but I won't let it turn into hate"", ""No, I won't let it change me"", 'Never losing sight of the one I keep inside', 'Now, I know it', 'Yeah, I know it', ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away"", ""It's hard to sleep at night"", ""Knowing what's outside"", 'Feeling hopeless', 'I need focus', 'You hit me with words I never heard come out your mouth', ""To be honest, I don't want it, no"", 'Pain, but I won’t let it turn into hate', ""No, I won't let it change me"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away (can't take my youth)"", ""You can't take my youth away"", 'Oh, yeah', ""Pain, but I won't let it turn into hate"", ""No, I won't let it change me"", ""Pain, but I won't let it turn into hate"", ""No, I won't let it change me"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away (youth away)"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away (oh yeah)"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away"", 'This soul of mine will never break', 'As long as I wake up today', ""You can't take my youth away"", ""You can't take my youth away""]"
Nervous,195194.91666666663,[104.16666667],0.25539273,-63.479294,0.2664651954117912,22.253134,0.8398776531620931,0.0008162444,1.2496549,21.9623816975696,0.0,50.0,0.4133054,21.9623816975696,0.0706631277539246,"['Lyrics', 'I saw you on a Sunday in a cafe', 'And all you did was look my way', 'And my heart started to race', 'And my hands started to shake, yeah', 'I heard you asked about me through a friend', 'And my adrenaline kicked in', '‘Cause I’ve been asking ’bout you too', 'And now we’re out here in this room', 'I get a little bit nervous', 'Around you', 'Get a little bit stressed out', 'When I think about you', 'Get a little excited', 'Baby, when I think about you, yeah', '(Talk a little too much)', 'I talk a little too much (around you)', '(Get a little self-conscious)', 'I get a little self-conscious (when I think about you)', '(Get a little excited)', 'I get a little excited', '(Baby, when I think about you)', 'Yeah, when I think about you, babe', 'We walked in the rain', 'A couple blocks to your apartment', 'You told me to come inside', 'Caught me staring in your eyes', 'And I’m not usually like this', 'But I like what you’re doing to me', 'Ah, what you’re doing to me', '(I get a little bit nervous)', 'I get a little bit nervous (around you)', '(Get a little bit stressed out)', 'I get a little bit stressed out (when I think about you)', '(Get a little excited)', 'I get a little excited', '(Baby, when I think about you)', 'When I think about you, babe', '(Talk a little too much)', 'I talk a little too much (around you)', '(Get a little self-conscious)', 'I get a little self-conscious (when I think about you)', '(Get a little excited)', 'I get a little excited', '(Baby, when I think about you)', 'Yeah, when I think about you, babe', 'You got me acting like I’ve never done this before', 'I promise I’ll be ready when I walk through the door', 'And I don’t know why', 'No, I don’t know why', 'Yeah', '(I get a little bit nervous)', 'I get a little bit nervous (around you)', '(Get a little bit stressed out)', 'I get a little bit stressed out (when I think about you)', '(Get a little excited)', 'I get a little excited', '(Baby, when I think about you)', 'When I think about you, babe', '(Talk a little too much)', 'I talk a little too much', '(Get a little self-conscious)', 'I get a little self-conscious (when I think about you)', '(Get a little excited)', 'I get a little excited', '(Baby, when I think about you)', 'Yeah, when I think about you, babe']"
If I Can't Have You,29753.469387755104,[123.046875],0.26411968,-64.175674,0.211857679434088,23.770664,0.8842944607239098,0.0055590277,1.22687,21.94614504335967,0.0,50.0,0.4096694,21.94614504335967,0.0531876463271875,"['Lyrics', ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?"", ""I'm in Toronto and I got this view"", 'But I might as well be in a hotel room, yeah', ""It doesn't matter 'cause I'm so consumed"", 'Spending all my nights reading texts from you', ""Oh, I'm good at keeping my distance"", ""I know that you're the feeling I'm missing"", 'You know that I hate to admit it', ""But everything means nothing if I can't have you"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?"", ""I'm so sorry that my timing's off"", ""But I can't move on if we're still gonna talk"", 'Is it wrong for me to not want half?', 'I want all of you, all the strings attached', ""Oh, I'm good at keeping my distance"", ""I know that you're the feeling I'm missing"", 'You know that I hate to admit it', ""But everything means nothing if I can't have you"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?"", ""I'm trying to move on, forget you, but I hold on"", 'Everything means nothing, everything means nothing, babe', ""I'm trying to move on, forget you, but I hold on"", ""Everything means nothing if I can't have you, no"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you? (Yeah)"", ""I can't write one song that's not about you"", ""Can't drink without thinking about you"", 'Is it too late to tell you that', ""Everything means nothing if I can't have you?""]"
Wonder,172692.75,[140.625],0.34290794,-66.36353,0.2063708933082583,22.648693,0.9100182988999136,0.0011815125,1.0946693,20.9585207205504,0.0,50.0,0.4872767,20.9585207205504,0.0393928185558841,"['Lyrics', ""I wonder if I'm being real"", 'Do I speak my truth or do I filter how I feel?', ""I wonder, wouldn't it be nice"", ""To live inside a world that isn't black and white?"", ""I wonder what it's like to be my friends"", ""Hope that they don't think I forget about them"", 'I wonder, I wonder', 'Right before I close my eyes', ""The only thing that's on my mind"", 'Been dreaming that you feel it, too', ""I wonder what it's like to be loved by you, yeah"", ""I wonder what it's like"", ""I wonder what it's like to be loved by"", ""I wonder why I'm so afraid"", 'Of saying something wrong, I never said I was a saint', 'I wonder, when I cry into my hands', ""I'm conditioned to feel like it makes me less of a man"", ""And I wonder if some day you'll be by my side"", 'And tell me that the world will end up alright', 'I wonder, I wonder', 'Right before I close my eyes', ""The only thing that's on my mind"", 'Been dreaming that you feel it, too', ""I wonder what it's like to be loved by you, yeah"", ""I wonder what it's like"", ""I wonder what it's like to be loved by you"", ""I wonder what it's like to be loved by you, yeah"", ""I wonder what it's like to be loved by you"", ""I wonder what it's like to be loved by"", 'Right before I close my eyes', ""The only thing that's on my mind"", 'Been dreaming that you feel it too', ""I wonder what it's like to be loved by you""]"
Monster,192084.0833333333,[140.625],0.18871704,-71.5263,0.1915457868651242,31.933382,0.7661806173960828,0.0030111142,0.9589551,18.67123584724675,0.0,50.0,0.50059575,18.67123584724675,0.1914892740115114,"['Lyrics', ""You put me on a pedestal and tell me I'm the best"", ""Raise me up into the sky until I'm short of breath (Yeah)"", ""Fill me up with confidence, I say what's in my chest"", ""Spill my words and tear me down until there's nothing left"", 'Rearrange the pieces just to fit me with the rest, yeah', 'But what if I, what if I trip?', 'What if I, what if I fall?', 'Then am I the monster?', 'Just let me know', 'And what if I, what if I sin?', 'And what if I, what if I break? Yeah', 'Then am I the monster? Yeah', 'Just let me know, yeah', 'I was fifteen when the world put me on a pedestal', ""I had big dreams of doin' shows and making memories"", 'Made some bad moves tryna act cool, upset by their jealousy', 'Lifting me up (Lifting me up), lifting me up (Yeah)', 'And tearing me down (Down), tearing me down (Down, down)', ""I'll take responsibility for everything I've done (Yeah)"", ""Holding it against me (Yeah) like you're the holy one (Yeah)"", 'I had a chip on my shoulder, had to let it go', ""'Cause unforgiveness keeps them in control"", 'I came in with good intentions then I let it go', 'And now I really wanna know', 'What if I, what if I trip? (Oh)', 'What if I, what if I fall? (I fall)', 'Then am I the monster? (Am I the monster?)', 'Just let me know (Let me know)', 'And what if I, what if I sin? (Oh)', 'And what if I, what if I break?', 'Then am I the monster? (Am I the monster?)', 'Just let me know (Oh, please just let me know, yeah)', 'La-da-da-duh-duh (But what if I fall?)', 'La-da-da-duh-duh-duh-na', 'La-da-da-da-duh-duh', 'La-da-da-duh-duh-duh-na', ""La-da-da-duh-duh (Please don't let me fall)"", 'La-da-da-duh-duh-duh-na', ""La-da-da-da-duh-duh (Oh, please don't let me fall)"", 'La-da-da-duh-duh-duh-na']"
Call My Friends,29753.469387755104,[147.65625],0.11933822,-64.56001,0.1681617173604771,22.97471,0.882194491730135,0.00053619687,1.0026654,23.34741023523047,0.0,50.0,0.40896752,23.34741023523047,0.0572192651936396,"['Lyrics', ""Right now I'm alone inside the airport"", ""And you're all at a bar in our hometown"", 'Feels like we been living different lives', ""The music's loud and everybody's dancing"", ""How many nights I've missed, yeah, I've lost count"", ""Haven't seen your faces in a while"", 'I should call my friends', 'I should call my friends and go get high', 'I need a vacation from my mind', 'I wanna go, nobody knows me better than them', 'Wanna feel something again', 'I should call my friends', ""I don't wanna miss another birthday"", ""Feels like it's been forever since nineteen"", 'I just wanna be right where you are', 'I miss how it was when we wished wе were older', 'Feeling so far whеn I wanna be closer', 'I should call my friends', 'I should call my friends and go get high', 'I need a vacation from my mind', 'I wanna go, nobody knows me better than them', 'Wanna feel something again', 'I should call my friends', 'Ooh, I know you gotta make some sacrifices', ""Ooh, I don't wanna be alone for one more night"", 'Ooh, I know you gotta make some sacrifices', 'I should call my friends', 'I should call my friends and go get high', 'I need a vacation from my mind', 'I wanna go, nobody knows me better than them', 'Wanna feel something again', 'I should call my friends']"
Teach Me How to Love,202356.9166666667,[98.68421053],0.30894533,-62.97833,0.1980069100974555,21.300701,0.8883018268300971,0.000720921,1.1800497,20.826391708588964,0.0,50.0,0.50269985,20.826391708588964,0.0521607242648406,"['Lyrics', ""Ooh, your body's like an ocean"", ""I'm devoted to explore you"", 'Ooh, what do you desire?', ""I'm inspired, I'll do it for you"", ""Won't you draw a map for me?"", 'Laced with strawberries', ""And I'll get on my knees"", 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me how to love', 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me, teach me, teach me how to love', ""Your imagination, now I'm fixated"", ""And I'm dying to learn"", ""Every inch of you, there's something new"", ""F'ing me up, I'm what you deserve"", 'Just draw a map for me', 'Laced with strawberries', ""And I'll get on my knees"", 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me how to love', 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me, teach me, teach me how to love', 'How to love', 'How to love', 'Teach me, teach me, teach me how to love', 'Teach me, teach me, teach me how to love', ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", 'Teach me, teach me, teach me how to love', ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me how to love', 'Put my hands around you', 'Ooh, teach me how to', 'Touch you, tease, caress you, and please you', 'Teach me, teach me, teach me how to love', 'How to love', 'How to love', 'Teach me, teach me, teach me how to love', 'How to love', 'How to love', 'Teach me, teach me, teach me how to love', ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", 'Teach me, teach me, teach me how to love', ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", ""Babe, I won't stop 'til you feel the rush"", 'Teach me, teach me, teach me how to love']"
Show You,251216.68934240364,[123.046875],0.22857213,-62.328182,0.4540341230506129,24.675364,0.8497605367253627,0.00058694044,1.4029282,23.48598269994627,0.0,50.0,0.38982782,23.48598269994627,0.0753091349708845,"['Lyrics', ""You can't walk the streets at night"", ""You're way too short to get on this ride"", ""No I'm not, no I'm not, you tryna tell me that I"", 'I gotta be home when the street lights glow?', ""You can't watch your TV show"", 'I will watch what I wanna watch', ""No, I won't listen to you, do what I wanna do"", 'And I will walk this road ahead', 'One hundred miles on my hands', 'Do I need to show you?', 'Guess I gotta show you', ""And if you don't believe me now"", ""I'll flip the whole world upside down"", 'Do I need to show you?', 'Guess I gotta show you', 'Watch me swim across this lake', 'Fly through the sky in my Superman cape', 'Watch me walk across the wide world', 'The coals of a blazing fire', 'Watch me fly this kite in the rain', ""I'll jump rope with my ball and chain"", 'Come by and knock on my house of cards', 'If it falls I will build it from the start', ""I won't listen to you, do what I wanna do"", 'And I will walk this road ahead', 'One hundred miles on my hands', 'Do I need to show you?', 'Guess I gotta show you', ""And if you don't believe me now"", ""I'll flip the whole world upside down"", 'Do I need to show you?', 'Guess I gotta show you', 'Do I really gotta show you now?', 'Really, really, gotta show you now?', 'Do I really gotta spell it out?', 'I-T, I spell it out', 'Do you really wanna see me now?', 'Watch me walk across the clouds', ""I don't know what you heard about, listen to me really loud"", 'Do I really gotta show you now?', 'Really, really, gotta show you now?', 'Do I really gotta spell it out? I-T, I spell it out', 'Do you really wanna see me now?', 'Watch me walk across the clouds', ""I don't know what you heard about,"", 'seems like they all knock it down', 'And I will walk this road ahead', 'One hundred miles on my hands', 'Do I need to show you?', 'Guess I gotta show you', ""And if you don't believe me now"", ""I'll flip the whole world upside down"", 'Do I need to show you?', 'Guess I gotta show you', 'Do I really gotta show you now?', 'Really, really, gotta show you now?', 'Do I really gotta spell it out?', 'I-T, I spell it out', 'Do you really wanna see me now?', 'Watch me walk across the clouds', 'Do I need to show you?', 'Guess I gotta show you']"
Air,140781.14583333334,[104.16666667],0.21659015,-69.83097,0.1394586125848675,26.801863,0.9116163146357232,0.0037536381,1.3341602,21.47333817774452,0.0,50.0,0.53914785,21.47333817774452,0.0381557071074414,"['Lyrics', 'Never thought that we would end up here', ""Should've known it from the start"", 'I know you mean it when you say you love me', ""But we're trying way too hard"", 'Used to think that we would last forever', 'How could I have been so wrong?', ""Never thought I'd be the one to say this"", 'What if our time has come and gone?', ""You, you don't mean no harm"", ""But you're stringing me along"", ""And I don't have the time to spare"", ""And I, I'm trying hard to breathe"", ""But you're suffocating me"", ""This time I'm coming up for air"", 'Air, air, air, air, air, air', 'Air, air, air, air', 'Always tryna put your two cents in', 'And expecting me to change', ""Tried to fix me up but I'm not broken"", 'All you do is leave me stained', 'Told you not to tell me that too quickly', ""Take it slow, it's not a race"", 'And you keep but tryna reel me in but', 'All I really need is space', ""You, you don't mean no harm"", ""But you're stringing me along"", ""And I don't have the time to spare"", ""And I, I'm trying hard to breathe"", ""But you're suffocating me"", ""This time I'm coming up for air"", 'Air, air, air, air, air, air', 'Air, air, air, air', ""Tried to hold me down but I'm surfacing"", 'It’s hard to let you go but I gotta leave', ""You, you don't mean no harm"", ""But you're stringing me along"", ""And I don't have the time to spare"", ""And I, I'm trying hard to breathe"", ""But you're suffocating me"", ""This time I'm coming up for air"", ""You, you don't mean no harm"", ""But you're stringing me along"", ""And I don't have the time to spare"", ""And I, I'm trying hard to breathe"", ""But you're suffocating me"", ""This time I'm coming up for air"", 'Air, air, air, air, air, air', 'Air, air, air, air']"
Perfectly Wrong,29753.469387755104,[129.19921875],0.10456365,-72.956566,0.1601048831024838,23.251268,0.9373432040827756,0.0011796652,0.79460007,22.12237932414933,0.0,50.0,0.34366032,22.12237932414933,0.0239313542581211,"['Lyrics', 'Taste the poison from your lips,', ""Lately, we're as good as gone"", ""Oh, our love is drunk and it's"", 'Singing me my favorite song', 'Me and you', 'We were made to break', ""I know that's true"", ""But it's much too late"", ""You're perfectly wrong for me"", ""And that's why it's so hard to leave"", ""Yeah, you're perfectly wrong for me"", ""You're perfectly wrong for me"", 'All the stars in the sky could see', ""Why you're perfectly wrong for me"", 'Oh, you know how much it hurts', 'Every time you say you hate me', ""But when we're making love, you make it worth it"", ""I can't believe the places that you take me"", ""There's no use"", 'We were made to break', 'I know the truth', ""And it's much too late"", ""You're perfectly wrong for me"", ""And that's why it's so hard to leave"", ""Yeah, you're perfectly wrong for me"", ""Oh, you're perfectly wrong for me"", 'All the stars in the sky could see', ""Why you're perfectly wrong for me"", ""Oh, and why can't I quit"", 'When you break my heart open', 'I need you more than I know', 'Oh', ""And I can't resist"", ""When you're up against my skin"", 'I never want to let you go', ""You're perfectly wrong for me"", ""And that's why it's so hard for me"", ""Yeah, you're perfectly wrong for me, mhm"", ""Yeah, you're perfectly wrong for me"", ""Hate that you know that I won't leave"", ""Yeah, you're perfectly wrong for me, oh"", ""Yeah, you're perfectly wrong for me"", ""And that's why it's so hard for me"", ""Yeah, you're perfectly wrong for me, yeah"", ""Oh, you're perfectly wrong for me"", ""Hate that you know that I won't leave"", ""Yeah, you're perfectly wrong for me"", ""Yeah, you're perfectly wrong for me""]"
When You're Ready,29753.469387755104,[117.45383523],0.1936202,-68.20295,0.1066131749572486,21.848898,0.9088097359126064,0.001513655,1.1739239,23.9852641488756,0.0,50.0,0.3959787,23.9852641488756,0.0319877329041069,"['Lyrics', 'Maybe I had too many drinks', ""But that's just what I needed"", ""I hope that you don't think that what I'm saying sounds conceited"", ""When I look across the room, you're staring right back at me"", ""Like somebody told a joke and we're the only ones laughin'"", ""Don't know why I tried"", ""'Cause ain't nobody like you"", 'Familiar disappointment', 'Every single time I do', 'Every single night my arms are not around you', ""My mind's still wrapped around you"", ""Baby, tell me when you're ready"", ""I'm waitin'"", ""Baby, any time you're ready"", ""I'm waitin'"", 'Even ten years from now', ""If you haven't found somebody"", ""I promise, I'll be around"", ""Tell me when you're ready"", ""I'm waitin'"", ""What if my daddy's right"", ""When he says that you're the one"", ""No, I can't even argue"", ""I won't even fight him on it"", ""Call you when it's late"", ""And I know that you're on bed"", ""'Cause I'm three hours back"", ""Seems like you're always six ahead"", ""I don't know why I tried"", ""'Cause ain't nobody like you"", 'Familiar disappointment', 'Every single time I do', 'And every single night my arms are not around you', ""My mind's still wrapped around you"", ""Baby, tell me when you're ready"", ""I'm waitin'"", ""Baby, any time you're ready"", ""I'm waitin'"", 'Even ten years from now', ""If you haven't found somebody"", ""I promise, I'll be around"", ""Tell me when you're ready"", ""I'm waitin', yeah"", ""And if I have to, I'll wait forever"", ""Say the word and I'll change my plans"", 'Yeah, you know that we fit together', 'I know your heart like the back of my hand', ""So baby, tell me when you're ready"", ""I'm waitin'"", ""Baby, any time you're ready"", ""I'm waitin'"", 'Even ten years from now', ""If you haven't found somebody"", ""I promise, I'll be around"", ""Tell me when you're ready"", ""I'm waitin', yeah"", ""Baby, tell me when you're ready"", ""I'm waitin'"", ""Baby, any time you're ready"", ""I'm waitin', oh"", 'Even ten years from now', ""If you haven't found somebody"", ""I promise, I'll be around"", ""Tell me when you're ready"", ""I'm waitin', I'm waitin'""]"
Summer of Love,184104.9791666667,[125.],0.27030605,-64.410706,0.2429369675041216,27.69695,0.8485871703911398,0.016946234,1.3250648,22.203753156015367,0.0,50.0,0.46234536,22.203753156015367,0.0678808818202567,"['Lyrics', 'Kisses on your body were like heaven', 'We were taking it slow', 'Tangled in the sheets until the evening', 'There was nowhere to go, yeah', 'We were in a daze learning each other’s shapes', 'Tracing shadows of rain down your back, oh', 'Kisses on your body, you’re my memory baby nothing comes close', 'It was the summer of love', 'A delicate daydream', 'And for a couple of months', 'It felt like we were 18', 'It was the summer of', 'La-la-love', 'La-la-love, yeah', 'It was the summer of', 'La-la-love', 'La-la-love', 'Meditation and tequila', 'Calling you my señorita', 'Didn’t know how much I need ya', 'Hate it when I have to leave ya', 'I’ve been taking mental pictures', 'For when I miss you in the winter', 'Staying up until the sunrise', 'Praying it won’t be the last time', 'It was the summer of love', 'A delicate daydream', 'And for a couple of months', 'It felt like we were 18', 'It was the summer of', 'Kisses on your body were like heaven', 'We were taking it slow', 'Tangled in the sheets until the evening', 'There was nowhere to go, no', 'It was the summer of love (It was the summer of love)', 'A delicate daydream (A delicate daydream)', 'And for a couple of months (And for a couple of months)', 'It felt like we were 18, yeah', 'It was the summer of', 'La-la-love', 'La-la-love, yeah', 'It was the summer of', 'La-la-love', 'La-la-love', 'It was the summer of', 'La-la-love', 'La-la-love, yeah', 'It was the summer of']"
